Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_30_131,VDD,Metal1,81.5800,136.7675,4.999962
FILLER_30_111,VDD,Metal1,69.4400,137.2000,4.999965
FILLER_30_107,VDD,Metal1,68.1400,136.7675,4.999965
FILLER_30_103,VDD,Metal1,64.9600,137.2000,4.999965
FILLER_30_99,VDD,Metal1,63.6600,136.7675,4.999965
FILLER_30_91,VDD,Metal1,60.4265,136.6230,4.999965
FILLER_30_31,VDD,Metal1,25.5800,136.7675,4.999968
FILLER_30_15,VDD,Metal1,20.2080,136.5080,4.999968
FILLER_30_8,VDD,Metal1,11.4800,137.2000,4.999968
FILLER_30_6,VDD,Metal1,10.6400,137.2000,4.999968
FILLER_30_2,VDD,Metal1,9.3400,136.7675,4.999968
FILLER_29_430,VDD,Metal1,248.0800,129.3600,4.999947
FILLER_29_419,VDD,Metal1,241.6400,129.3600,4.999947
FILLER_29_389,VDD,Metal1,224.8400,129.3600,4.999950
FILLER_29_385,VDD,Metal1,223.8200,129.7925,4.999950
FILLER_29_372,VDD,Metal1,215.3200,129.3600,4.999952
FILLER_29_356,VDD,Metal1,206.6400,129.3600,4.999952
FILLER_29_352,VDD,Metal1,205.3400,129.7925,4.999952
FILLER_29_349,VDD,Metal1,202.4400,129.3600,4.999954
FILLER_29_345,VDD,Metal1,201.4200,129.7925,4.999954
FILLER_29_298,VDD,Metal1,176.3465,129.9365,4.999956
FILLER_29_253,VDD,Metal1,149.9000,129.7925,4.999959
FILLER_29_221,VDD,Metal1,140.1155,130.1285,4.999959
FILLER_29_209,VDD,Metal1,124.0400,129.3600,4.999961
FILLER_29_207,VDD,Metal1,123.2000,129.3600,4.999961
FILLER_29_203,VDD,Metal1,121.9000,129.7925,4.999961
FILLER_29_195,VDD,Metal1,118.6665,129.9365,4.999961
FILLER_29_188,VDD,Metal1,112.2800,129.3600,4.999963
FILLER_29_186,VDD,Metal1,111.4400,129.3600,4.999963
FILLER_29_182,VDD,Metal1,110.1400,129.7925,4.999963
FILLER_29_174,VDD,Metal1,106.9065,129.9365,4.999963
FILLER_29_142,VDD,Metal1,95.8755,130.1285,4.999964
FILLER_29_139,VDD,Metal1,84.8400,129.3600,4.999966
FILLER_29_137,VDD,Metal1,84.0000,129.3600,4.999966
FILLER_29_107,VDD,Metal1,66.9200,129.3600,4.999968
FILLER_29_105,VDD,Metal1,66.0800,129.3600,4.999968
FILLER_29_97,VDD,Metal1,63.7865,129.9365,4.999968
FILLER_29_81,VDD,Metal1,57.1680,130.0520,4.999968
FILLER_29_63,VDD,Metal1,42.5600,129.3600,4.999969
FILLER_29_47,VDD,Metal1,34.5400,129.7925,4.999973
FILLER_29_40,VDD,Metal1,29.4000,129.3600,4.999973
FILLER_29_38,VDD,Metal1,28.5600,129.3600,4.999974
FILLER_29_34,VDD,Metal1,27.2600,129.7925,4.999974
FILLER_29_2,VDD,Metal1,17.4755,130.1285,4.999975
FILLER_28_483,VDD,Metal1,277.4800,129.3600,4.999945
FILLER_28_451,VDD,Metal1,260.7800,128.9275,4.999946
FILLER_28_408,VDD,Metal1,235.4800,129.3600,4.999947
FILLER_28_400,VDD,Metal1,233.4665,128.7830,4.999947
FILLER_28_387,VDD,Metal1,224.0000,129.3600,4.999950
FILLER_28_384,VDD,Metal1,222.0400,129.3600,4.999951
FILLER_28_367,VDD,Metal1,212.8000,129.3600,4.999952
FILLER_28_350,VDD,Metal1,203.2800,129.3600,4.999953
FILLER_28_346,VDD,Metal1,201.9800,128.9275,4.999954
FILLER_28_285,VDD,Metal1,166.6000,129.3600,4.999957
FILLER_28_277,VDD,Metal1,164.5865,128.7830,4.999957
FILLER_28_265,VDD,Metal1,155.6800,129.3600,4.999959
FILLER_28_243,VDD,Metal1,143.3600,129.3600,4.999959
FILLER_28_239,VDD,Metal1,142.0600,128.9275,4.999959
FILLER_28_195,VDD,Metal1,117.4200,128.9275,4.999961
FILLER_28_177,VDD,Metal1,108.5865,128.7830,4.999963
FILLER_28_167,VDD,Metal1,102.9865,128.7830,4.999964
FILLER_28_156,VDD,Metal1,94.3600,129.3600,4.999964
FILLER_28_154,VDD,Metal1,93.5200,129.3600,4.999964
FILLER_28_150,VDD,Metal1,92.2200,128.9275,4.999964
FILLER_28_142,VDD,Metal1,88.9865,128.7830,4.999964
FILLER_28_107,VDD,Metal1,67.2000,129.3600,4.999968
FILLER_28_101,VDD,Metal1,64.7800,128.9275,4.999968
FILLER_28_85,VDD,Metal1,55.8200,128.9275,4.999968
FILLER_28_47,VDD,Metal1,33.3200,129.3600,4.999973
FILLER_28_45,VDD,Metal1,32.4800,129.3600,4.999973
FILLER_28_37,VDD,Metal1,30.1865,128.7830,4.999973
FILLER_28_34,VDD,Metal1,26.0400,129.3600,4.999975
FILLER_28_18,VDD,Metal1,21.8880,128.6680,4.999975
FILLER_27_521,VDD,Metal1,298.7600,121.5200,4.999906
FILLER_27_434,VDD,Metal1,250.3200,121.5200,4.999906
